word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
armazenada,0.8503,71,armazenar,VERB,False,False,True
inflamável,0.8503,5,inflamável,ADJ,False,False,True
curvilíneo,0.8502,14,curvilíneo,ADJ,False,True,True
escritor,0.8501,4,escritor,NOUN,False,True,True
deslizamento,0.85,14,deslizamento,NOUN,False,False,True
ladeira,0.8495,9,ladeira,NOUN,False,False,True
dtf,0.8494,1,dtf,PROPN,False,False,True
aparato,0.849,11,aparato,NOUN,False,True,True
femse,0.8486,1,femse,NOUN,False,True,True
corporal,0.8479,9,corporal,ADJ,False,False,True
cuidadoso,0.8477,8,cuidadoso,ADJ,False,True,True
stradbroke,0.8471,4,stradbroke,PROPN,False,False,True
projections,0.8467,1,projectiom,PROPN,False,False,True
elongação,0.8454,10,elongação,NOUN,False,False,True
sao,0.8452,5,sao,VERB,False,False,True
preparação,0.8449,9,preparação,NOUN,False,False,True
roberto,0.8443,13,roberto,PROPN,False,False,True
ondulatória,0.8438,9,ondulatória,PROPN,False,False,True
vario,0.843,4,vario,NOUN,False,True,True
banheira,0.8418,7,banheiro,ADJ,False,False,True
apresente,0.8414,13,apresente,NOUN,False,False,True
inclusão,0.8413,9,inclusão,NOUN,False,False,True
microscópica,0.8408,8,microscópico,ADJ,False,True,True
comprovação,0.8407,10,comprovação,NOUN,False,False,True
nutricional,0.8406,5,nutricional,ADJ,False,True,True
colisões,0.8405,8,colisões,NOUN,False,True,True
hidrostática,0.8401,10,hidrostática,NOUN,False,False,True
relativística,0.84,9,relativístico,NOUN,False,False,True
edições,0.84,11,edições,PROPN,False,False,True
brusca,0.8389,9,brusco,ADJ,False,False,True
amplificador,0.8385,10,amplificador,NOUN,False,True,True
cano,0.8384,8,cano,NOUN,False,True,True
ascendente,0.8384,9,ascendente,ADJ,False,True,True
miopia,0.8379,9,miopia,NOUN,False,False,True
executa,0.8374,31,executar,VERB,False,False,True
amba,0.8372,8,amba,DET,True,True,True
eemsp,0.8362,10,eemsp,PROPN,False,False,True
cartaz,0.8359,7,cartaz,NOUN,False,True,True
didactics,0.8359,2,didactics,PROPN,False,False,True
manifestação,0.8357,10,manifestação,NOUN,False,True,True
sino,0.8357,6,sino,NOUN,False,True,True
atendimento,0.8344,4,atendimento,PROPN,False,False,True
intenção,0.834,11,intenção,NOUN,False,False,True
simon,0.8335,8,simon,PROPN,False,False,True
fabio,0.833,5,fabio,PROPN,False,True,True
welles,0.8322,3,welles,PROPN,False,False,True
microamperímetro,0.8321,11,microamperímetro,NOUN,False,False,True
repele,0.8315,16,repele,NOUN,False,False,True
monitoramento,0.8313,8,monitoramento,NOUN,False,False,True
readjusting,0.8312,2,readjusting,PROPN,False,False,True
preparo,0.8306,11,preparo,NOUN,False,False,True
pictures,0.8299,5,pictures,NOUN,False,True,True
barril,0.8298,6,barril,NOUN,False,True,True
concordância,0.8297,10,concordância,NOUN,False,False,True
amor,0.8295,4,amor,NOUN,False,True,True
isotérmico,0.829,12,isotérmico,ADJ,False,True,True
balões,0.8289,4,balões,NOUN,False,True,True
abscissa,0.8289,35,abscissa,NOUN,False,True,True
experience,0.8288,2,experience,PROPN,False,False,True
incerteza,0.8288,8,incerteza,NOUN,False,False,True
vito,0.8286,2,vito,PROPN,False,False,True
isuzu,0.8282,4,isuzu,PROPN,False,False,True
rarefeito,0.8268,8,rarefeito,NOUN,False,True,True
miguel,0.8264,4,miguel,PROPN,False,False,True
cote,0.8258,1,cote,NOUN,False,False,True
faculdade,0.8257,10,faculdade,PROPN,False,False,True
ligálo,0.8257,7,ligálo,NOUN,False,True,True
newtoniano,0.8252,6,newtoniano,ADJ,False,False,True
nelson,0.825,6,nelson,PROPN,False,False,True
automotor,0.8247,10,automotor,ADJ,False,True,True
carolina,0.8246,7,carolina,PROPN,False,False,True
fifteen,0.8244,4,fifteen,PROPN,False,False,True
aquecendose,0.8239,13,aquecendose,ADV,False,False,True
dínamo,0.8238,17,dínamo,NOUN,False,True,True
casca,0.8237,7,casca,NOUN,False,False,True
hidráulica,0.8237,7,hidráulico,ADJ,False,False,True
