word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
carbono,10.0468,283,carbono,NOUN,False,True,True
cultura,10.0454,195,cultura,NOUN,False,True,True
anfíbio,10.0403,284,anfíbio,NOUN,False,True,True
mãe,10.0401,284,mãe,NOUN,False,True,True
herança,10.0311,343,herança,NOUN,False,True,True
portador,10.0206,235,portador,NOUN,False,True,True
hospedeiro,10.0194,251,hospedeiro,NOUN,False,True,True
poluição,9.9997,192,poluição,NOUN,False,False,True
nitrogênio,9.9891,283,nitrogênio,NOUN,False,False,True
igual,9.9721,206,igual,ADJ,False,True,True
tecnologia,9.9625,161,tecnologia,NOUN,False,True,True
central,9.9415,194,central,ADJ,False,True,True
parágrafo,9.9233,206,parágrafo,NOUN,False,True,True
biológico,9.9133,214,biológico,ADJ,False,True,True
matéria,9.906,314,matéria,NOUN,False,True,True
fantasia,9.9054,439,fantasia,NOUN,False,False,True
jovem,9.899,177,jovem,ADJ,False,True,True
variação,9.7818,223,variação,NOUN,False,True,True
preciso,9.7781,138,preciso,NOUN,False,True,True
carbônico,9.7563,420,carbônico,ADJ,False,True,True
ligação,9.7538,215,ligação,NOUN,False,True,True
medicamento,9.7369,164,medicamento,NOUN,False,True,True
mineral,9.7106,321,mineral,NOUN,False,True,True
única,9.7066,164,único,ADJ,False,False,True
explique,9.5915,199,explique,NOUN,False,True,True
mecanismo,9.5713,196,mecanismo,NOUN,False,True,True
tabela,9.533,199,tabela,NOUN,False,True,True
fenótipo,9.5108,399,fenótipo,NOUN,False,True,True
específico,9.4843,183,específico,ADJ,False,True,True
masculino,9.4826,277,masculino,ADJ,False,True,True
embrionário,9.4676,272,embrionário,NOUN,False,True,True
autor,9.4636,136,autor,NOUN,False,True,True
ecologia,9.4259,240,ecologia,NOUN,False,False,True
diversos,9.4242,389,diversos,DET,False,True,True
digital,9.4147,231,digital,ADJ,False,True,True
brasileiro,9.4006,143,brasileiro,ADJ,False,True,True
verme,9.3995,198,verme,NOUN,False,True,True
consequência,9.3469,183,consequência,NOUN,False,True,True
externa,9.3411,192,externa,NOUN,False,True,True
alimentação,9.2879,183,alimentação,NOUN,False,False,True
total,9.2796,171,total,ADJ,False,True,True
antibiótico,9.273,227,antibiótico,NOUN,False,True,True
inferior,9.2604,165,inferior,ADJ,False,True,True
atenção,9.233,182,atenção,NOUN,False,False,True
citoplasma,9.2115,226,citoplasma,NOUN,False,True,True
básico,9.1948,187,básico,ADJ,False,True,True
doce,9.1763,200,doce,NOUN,False,True,True
membro,9.1696,177,membro,NOUN,False,True,True
espaço,9.1573,160,espaço,NOUN,False,True,True
algum,9.11,1989,algum,DET,True,True,True
idade,9.079,184,idade,NOUN,False,True,True
etapa,9.0666,204,etapa,NOUN,False,True,True
solução,9.0655,193,solução,NOUN,False,True,True
