word,relevance_value,frequency,lemma,part_of_speech,stopword,plural,exists_in_vocab
penal,7.1906,441,penal,PROPN,False,False,True
pessoal,7.1836,112,pessoal,ADJ,False,True,True
setor,7.1378,163,setor,PROPN,False,True,True
índice,7.1354,124,índice,PROPN,False,True,True
cor,7.1043,152,cor,NOUN,False,True,True
vertical,7.0973,173,vertical,ADJ,False,True,True
palavra,7.067,119,palavra,NOUN,False,True,True
necessidade,7.0648,108,necessidade,NOUN,False,True,True
padrão,7.0594,152,padrão,PROPN,False,True,True
capacidade,7.0549,118,capacidade,NOUN,False,True,True
didáticas,7.0542,184,didáticas,PROPN,False,False,True
temperatura,7.0345,144,temperatura,NOUN,False,True,True
evento,7.0176,170,evento,NOUN,False,True,True
igualdade,7.0098,180,igualdade,PROPN,False,True,True
diagonal,7.0027,274,diagonal,NOUN,False,True,True
capital,6.9953,223,capital,ADJ,False,True,True
diverso,6.9949,104,diverso,ADJ,False,True,True
sólido,6.9931,199,sólido,NOUN,False,True,True
cubo,6.9868,305,cubo,NOUN,False,True,True
idade,6.9776,136,idade,NOUN,False,True,True
analítica,6.9281,187,analítico,ADJ,False,True,True
escolar,6.8842,148,escolar,ADJ,False,True,True
equivalente,6.8761,132,equivalente,ADJ,False,True,True
numérico,6.8736,152,numérico,ADJ,False,True,True
seno,6.834,258,seno,PROPN,False,True,True
polinômio,6.8188,368,polinômio,NOUN,False,True,True
salário,6.8099,202,salário,NOUN,False,True,True
melhor,6.7685,147,melhor,ADV,False,True,True
característica,6.7213,125,característico,ADJ,False,True,True
racional,6.7174,248,racional,ADJ,False,True,True
planeta,6.7095,103,planeta,NOUN,False,True,True
peça,6.704,171,peça,NOUN,False,True,True
polígono,6.682,214,polígono,PROPN,False,True,True
polinomial,6.652,229,polinomial,ADJ,False,True,True
pitágoras,6.6455,150,pitágoras,PROPN,False,True,True
litro,6.6385,192,litro,NOUN,False,True,True
exponencial,6.6261,219,exponencial,ADJ,False,True,True
suponha,6.6256,78,suponha,PROPN,False,False,True
computador,6.6223,108,computador,NOUN,False,True,True
sugestão,6.6158,138,sugestão,NOUN,False,True,True
compra,6.5828,183,compra,NOUN,False,True,True
paralela,6.575,234,paralelo,ADJ,False,True,True
recurso,6.5665,141,recurso,NOUN,False,True,True
organização,6.5626,113,organização,PROPN,False,True,True
compreensão,6.5457,162,compreensão,NOUN,False,False,True
reflexão,6.5441,148,reflexão,NOUN,False,True,True
módulo,6.5344,173,módulo,NOUN,False,True,True
cliente,6.5164,151,cliente,NOUN,False,True,True
época,6.5158,78,época,PROPN,False,True,True
princípio,6.4966,155,princípio,NOUN,False,True,True
calcule,6.4962,564,calculer,VERB,False,True,True
programa,6.4779,108,programa,NOUN,False,True,True
reto,6.4604,269,reto,NOUN,False,True,True
linguagem,6.4564,144,linguagem,NOUN,False,True,True
trigonométrica,6.453,211,trigonométrico,ADJ,False,False,True
reflita,6.4385,171,reflita,NOUN,False,False,True
extremidade,6.4254,157,extremidade,NOUN,False,True,True
quadro,6.408,133,quadro,NOUN,False,True,True
candidato,6.3988,136,candidato,NOUN,False,True,True
crescimento,6.3936,140,crescimento,NOUN,False,False,True
introdução,6.3753,125,introdução,NOUN,False,False,True
volta,6.3592,135,volta,NOUN,False,True,True
arte,6.3464,86,arte,PROPN,False,True,True
formato,6.3463,87,formato,NOUN,False,True,True
artigo,6.3435,120,artigo,NOUN,False,True,True
pagamento,6.321,194,pagamento,NOUN,False,True,True
discussão,6.3073,129,discussão,NOUN,False,True,True
foco,6.3068,237,foco,NOUN,False,True,True
proposta,6.3054,179,proposta,NOUN,False,True,True
sol,6.3024,105,sol,PROPN,False,False,True
perímetro,6.3021,162,perímetro,NOUN,False,True,True
intersecção,6.3004,199,intersecção,NOUN,False,True,True
escala,6.2895,176,escala,NOUN,False,True,True
tangente,6.2868,292,tangente,NOUN,False,True,True
tecnologia,6.2641,129,tecnologia,NOUN,False,True,True
divisão,6.2582,236,divisão,NOUN,False,True,True
prisma,6.2466,291,prisma,NOUN,False,True,True
fator,6.2293,128,fator,NOUN,False,True,True
quadrante,6.2185,335,quadrante,ADJ,False,True,True
centímetro,6.1796,107,centímetro,NOUN,False,True,True
exemplos,6.1662,127,exemplos,PROPN,False,True,True
financeira,6.1571,163,financeiro,ADJ,False,False,True
hipérbole,6.1488,219,hipérbole,NOUN,False,True,True
mediana,6.141,191,mediana,NOUN,False,True,True
sul,6.1317,96,sul,NOUN,False,False,True
funcionário,6.1219,137,funcionário,NOUN,False,True,True
natureza,6.1111,105,natureza,NOUN,False,True,True
geométrica,6.1108,133,geométrico,ADJ,False,True,True
images,6.1103,103,images,PROPN,False,True,True
praça,6.0894,45,praça,NOUN,False,True,True
circular,6.0816,173,circular,VERB,False,True,True
custo,6.0741,191,custo,ADJ,False,True,True
face,6.0407,451,face,NOUN,False,True,True
projeto,6.0137,90,projeto,NOUN,False,True,True
coluna,6.0115,219,coluna,NOUN,False,True,True
